X,CH1,CH2,CH3,Start,Increment
1111,2.08E+00,1.96E+01,1.89E+01,,
1112,1.80E+00,1.77E+01,1.77E+01,,
1113,1.70E+00,1.69E+01,1.69E+01,,
1114,1.74E+00,1.73E+01,1.74E+01,,
1115,1.78E+00,1.71E+01,1.72E+01,,
1116,1.74E+00,1.72E+01,1.73E+01,,
1117,1.78E+00,1.71E+01,1.74E+01,,
1118,1.74E+00,1.72E+01,1.73E+01,,
1119,1.76E+00,1.71E+01,1.74E+01,,
1120,1.74E+00,1.71E+01,1.73E+01,,
1121,1.78E+00,1.72E+01,1.74E+01,,
1122,1.74E+00,1.71E+01,1.74E+01,,
1123,1.78E+00,1.72E+01,1.75E+01,,
1124,1.74E+00,1.70E+01,1.74E+01,,
1125,1.78E+00,1.71E+01,1.76E+01,,
1126,8.40E-01,1.96E+01,1.89E+01,,
1127,2.32E+00,1.45E+01,1.38E+01,,
1128,1.64E+00,1.85E+01,1.89E+01,,
1129,1.84E+00,1.66E+01,1.69E+01,,
1130,1.78E+00,1.75E+01,1.81E+01,,
1131,1.74E+00,1.70E+01,1.74E+01,,
1132,1.74E+00,1.71E+01,1.78E+01,,
1133,1.78E+00,1.74E+01,1.76E+01,,
1134,1.74E+00,1.72E+01,1.77E+01,,
1135,1.78E+00,1.73E+01,1.76E+01,,
1136,1.74E+00,1.73E+01,1.76E+01,,
1137,1.78E+00,1.74E+01,1.77E+01,,
1138,1.74E+00,1.73E+01,1.77E+01,,
1139,1.78E+00,1.74E+01,1.78E+01,,
1140,1.78E+00,1.69E+01,1.55E+01,,
1141,1.72E+00,1.78E+01,1.89E+01,,
1142,1.74E+00,1.78E+01,1.82E+01,,
1143,1.78E+00,1.73E+01,1.68E+01,,
1144,1.74E+00,1.75E+01,1.73E+01,,
1145,1.78E+00,1.74E+01,1.76E+01,,
1146,1.74E+00,1.74E+01,1.75E+01,,
1147,1.78E+00,1.76E+01,1.74E+01,,
1148,1.74E+00,1.75E+01,1.76E+01,,
1149,1.78E+00,1.76E+01,1.74E+01,,
1150,1.74E+00,1.75E+01,1.76E+01,,
1151,1.78E+00,1.77E+01,1.75E+01,,
1152,1.74E+00,1.76E+01,1.76E+01,,
1153,1.78E+00,1.77E+01,1.74E+01,,
1154,1.78E+00,1.77E+01,1.76E+01,,
1155,1.74E+00,1.77E+01,1.74E+01,,
1156,1.78E+00,1.78E+01,1.75E+01,,
1157,1.68E+00,1.67E+01,1.67E+01,,
1158,1.68E+00,1.71E+01,1.68E+01,,
1159,1.82E+00,1.83E+01,1.79E+01,,
1160,1.78E+00,1.78E+01,1.73E+01,,
1161,1.74E+00,1.75E+01,1.71E+01,,
1162,1.78E+00,1.75E+01,1.72E+01,,
1163,1.74E+00,1.77E+01,1.73E+01,,
1164,1.78E+00,1.77E+01,1.72E+01,,
1165,1.74E+00,1.76E+01,1.73E+01,,
1166,1.74E+00,1.77E+01,1.73E+01,,
1167,1.78E+00,1.76E+01,1.74E+01,,
1168,1.74E+00,1.77E+01,1.74E+01,,
1169,1.78E+00,1.75E+01,1.72E+01,,
1170,1.74E+00,1.76E+01,1.73E+01,,
1171,1.78E+00,1.75E+01,1.72E+01,,
1172,1.74E+00,1.75E+01,1.73E+01,,
1173,1.78E+00,1.76E+01,1.72E+01,,
1174,1.78E+00,1.76E+01,1.71E+01,,
1175,1.74E+00,1.74E+01,1.72E+01,,
1176,1.74E+00,1.75E+01,1.71E+01,,
1177,1.78E+00,1.74E+01,1.72E+01,,
1178,1.78E+00,1.75E+01,1.72E+01,,
1179,1.74E+00,1.74E+01,1.71E+01,,
1180,1.74E+00,1.75E+01,1.73E+01,,
1181,1.78E+00,1.74E+01,1.70E+01,,
1182,1.74E+00,1.75E+01,1.70E+01,,
1183,1.78E+00,1.74E+01,1.72E+01,,
1184,1.74E+00,1.75E+01,1.70E+01,,
1185,1.78E+00,1.73E+01,1.72E+01,,
1186,1.74E+00,1.74E+01,1.70E+01,,
1187,1.78E+00,1.73E+01,1.72E+01,,
1188,1.78E+00,1.73E+01,1.72E+01,,
1189,1.74E+00,1.74E+01,1.70E+01,,
1190,1.90E+00,1.93E+01,1.89E+01,,
1191,1.24E+00,1.45E+01,1.38E+01,,
1192,1.34E+00,1.50E+01,1.38E+01,,
1193,2.08E+00,1.96E+01,1.89E+01,,
1194,1.80E+00,1.75E+01,1.69E+01,,
1195,1.70E+00,1.69E+01,1.76E+01,,
1196,1.74E+00,1.73E+01,1.73E+01,,
1197,1.78E+00,1.72E+01,1.75E+01,,
1198,1.74E+00,1.73E+01,1.75E+01,,
1199,1.78E+00,1.71E+01,1.73E+01,,
